User_ID,Product_ID,Category,Price (Rs.),Discount (%),Final_Price(Rs.),Payment_Method,Purchase_Date,Year,Month,Day,Recency,Frequency,Monetary_Value
U1917,P1502,4,Rs. 493.53,30,Rs. 345.47,Cash on Delivery,2024-04-25,2024,4,25,318,1,345.47
U186,P1071,2,Rs. 23.78,5,Rs. 22.59,Easypaisa,2024-04-29,2024,4,29,314,1,22.59
U994,P1713,6,Rs. 209.12,30,Rs. 146.38,JazzCash,2024-05-02,2024,5,2,311,1,146.38
U1677,P1121,6,Rs. 496.29,15,Rs. 421.85,Easypaisa,2024-09-22,2024,9,22,168,1,421.85
U1382,P1762,3,Rs. 326.01,0,Rs. 326.01,JazzCash,2024-10-11,2024,10,11,149,1,326.01
U1455,P1005,3,Rs. 260.66,30,Rs. 182.46,Cash on Delivery,2024-09-29,2024,9,29,161,1,182.46
U339,P1537,6,Rs. 248.35,0,Rs. 248.35,Visa,2024-06-25,2024,6,25,257,1,248.35
U536,P1788,1,Rs. 315.54,10,Rs. 283.99,Visa,2024-10-26,2024,10,26,134,1,283.99
U491,P1685,6,Rs. 231.11,20,Rs. 184.89,JazzCash,2024-11-13,2024,11,13,116,1,184.89
U809,P1132,6,Rs. 149.93,0,Rs. 149.93,JazzCash,2024-02-10,2024,2,10,393,1,149.93
U1604,P1129,4,Rs. 115.09,10,Rs. 103.58,Visa,2024-08-16,2024,8,16,205,1,103.58
U685,P686,4,Rs. 19.55,5,Rs. 18.57,JazzCash,2024-06-10,2024,6,10,272,1,18.57
U1238,P1523,5,Rs. 459.22,0,Rs. 459.22,Visa,2024-11-09,2024,11,9,120,1,459.22
U76,P136,4,Rs. 114.99,5,Rs. 109.24,UBL Omni,2024-04-08,2024,4,8,335,1,109.24
U1664,P941,3,Rs. 305.34,15,Rs. 259.54,UBL Omni,2024-10-07,2024,10,7,153,1,259.54
U991,P1446,4,Rs. 272.8,30,Rs. 190.96,UBL Omni,2024-05-08,2024,5,8,305,1,190.96
U1577,P1531,0,Rs. 436.15,30,Rs. 305.3,JazzCash,2024-08-14,2024,8,14,207,1,305.3
U1265,P987,0,Rs. 172.71,25,Rs. 129.53,UBL Omni,2024-04-19,2024,4,19,324,1,129.53
U716,P383,6,Rs. 221.23,25,Rs. 165.92,JazzCash,2024-08-02,2024,8,2,219,1,165.92
U579,P1444,0,Rs. 465.37,50,Rs. 232.69,UBL Omni,2024-09-04,2024,9,4,186,1,232.69
U1709,P643,6,Rs. 141.24,50,Rs. 70.62,UBL Omni,2024-09-24,2024,9,24,166,1,70.62
U965,P1607,5,Rs. 286.09,10,Rs. 257.48,Cash on Delivery,2024-09-12,2024,9,12,178,1,257.48
U634,P873,2,Rs. 92.61,50,Rs. 46.3,JazzCash,2024-03-19,2024,3,19,355,1,46.3
U357,P1955,0,Rs. 62.99,30,Rs. 44.09,JazzCash,2024-11-03,2024,11,3,126,1,44.09
U20,P355,0,Rs. 276.05,10,Rs. 248.45,Cash on Delivery,2024-02-22,2024,2,22,381,1,248.45
U796,P1303,5,Rs. 493.04,0,Rs. 493.04,Easypaisa,2024-03-17,2024,3,17,357,1,493.04
U1706,P275,4,Rs. 89.92,50,Rs. 44.96,Easypaisa,2024-01-23,2024,1,23,411,1,44.96
U79,P563,3,Rs. 384.8,25,Rs. 288.6,UBL Omni,2024-10-07,2024,10,7,153,1,288.6
U1378,P160,0,Rs. 48.18,50,Rs. 24.09,Cash on Delivery,2024-10-01,2024,10,1,159,1,24.09
U1286,P919,0,Rs. 15.28,20,Rs. 12.22,JazzCash,2024-11-13,2024,11,13,116,1,12.22
U959,P1931,6,Rs. 284.88,30,Rs. 199.42,UBL Omni,2024-03-27,2024,3,27,347,1,199.42
U1236,P803,2,Rs. 328.44,10,Rs. 295.6,UBL Omni,2024-09-28,2024,9,28,162,1,295.6
U1464,P883,1,Rs. 187.86,0,Rs. 187.86,JazzCash,2024-02-24,2024,2,24,379,1,187.86
U1483,P453,1,Rs. 414.86,50,Rs. 207.43,Easypaisa,2024-04-24,2024,4,24,319,1,207.43
U157,P505,2,Rs. 14.37,0,Rs. 14.37,Visa,2024-09-29,2024,9,29,161,1,14.37
U164,P1987,2,Rs. 230.18,10,Rs. 207.16,Easypaisa,2024-10-26,2024,10,26,134,1,207.16
U1300,P1751,2,Rs. 32.29,0,Rs. 32.29,JazzCash,2024-10-13,2024,10,13,147,1,32.29
U946,P1499,6,Rs. 432.1,5,Rs. 410.5,Easypaisa,2024-06-07,2024,6,7,275,1,410.5
U712,P1385,2,Rs. 246.49,15,Rs. 209.52,JazzCash,2024-08-28,2024,8,28,193,1,209.52
U1477,P1625,6,Rs. 365.33,5,Rs. 347.06,UBL Omni,2024-03-11,2024,3,11,363,1,347.06
U228,P1578,6,Rs. 340.18,20,Rs. 272.14,Cash on Delivery,2024-02-05,2024,2,5,398,1,272.14
U1156,P53,0,Rs. 89.92,25,Rs. 67.44,UBL Omni,2024-08-09,2024,8,9,212,1,67.44
U670,P881,4,Rs. 432.89,15,Rs. 367.96,UBL Omni,2024-02-25,2024,2,25,378,1,367.96
U1928,P1593,5,Rs. 237.77,20,Rs. 190.22,UBL Omni,2024-04-04,2024,4,4,339,1,190.22
U193,P349,6,Rs. 316.26,0,Rs. 316.26,Visa,2024-04-04,2024,4,4,339,1,316.26
U515,P1706,4,Rs. 167.4,10,Rs. 150.66,Cash on Delivery,2024-09-10,2024,9,10,180,1,150.66
U1165,P1547,5,Rs. 18.99,5,Rs. 18.04,Visa,2024-04-04,2024,4,4,339,1,18.04
U620,P603,2,Rs. 214.26,10,Rs. 192.83,Cash on Delivery,2024-01-24,2024,1,24,410,1,192.83
U103,P690,5,Rs. 123.91,25,Rs. 92.93,UBL Omni,2024-11-10,2024,11,10,119,1,92.93
U1974,P786,2,Rs. 204.03,20,Rs. 163.22,Easypaisa,2024-01-15,2024,1,15,419,1,163.22
U305,P849,0,Rs. 244.8,20,Rs. 195.84,Easypaisa,2024-09-27,2024,9,27,163,1,195.84
U75,P102,6,Rs. 12.14,15,Rs. 10.32,UBL Omni,2024-05-13,2024,5,13,300,1,10.32
U1490,P1449,5,Rs. 96.7,15,Rs. 82.19,Easypaisa,2024-01-13,2024,1,13,421,1,82.19
U1182,P599,1,Rs. 94.52,30,Rs. 66.16,Cash on Delivery,2024-10-10,2024,10,10,150,1,66.16
U1370,P804,4,Rs. 189.9,15,Rs. 161.41,UBL Omni,2024-01-13,2024,1,13,421,1,161.41
U582,P361,0,Rs. 417.6,20,Rs. 334.08,JazzCash,2024-05-19,2024,5,19,294,1,334.08
U1213,P1518,0,Rs. 228.74,0,Rs. 228.74,JazzCash,2024-07-04,2024,7,4,248,1,228.74
U812,P486,6,Rs. 175.25,30,Rs. 122.67,UBL Omni,2024-10-06,2024,10,6,154,1,122.67
U527,P1599,3,Rs. 43.97,10,Rs. 39.57,Easypaisa,2024-07-23,2024,7,23,229,1,39.57
U1962,P261,3,Rs. 132.31,10,Rs. 119.08,UBL Omni,2024-10-18,2024,10,18,142,1,119.08
U904,P335,5,Rs. 271.59,25,Rs. 203.69,Visa,2024-11-05,2024,11,5,124,1,203.69
U1673,P768,5,Rs. 28.12,0,Rs. 28.12,UBL Omni,2024-03-17,2024,3,17,357,1,28.12
U1290,P1185,5,Rs. 82.48,10,Rs. 74.23,Easypaisa,2024-07-03,2024,7,3,249,1,74.23
U941,P26,2,Rs. 405.3,20,Rs. 324.24,Easypaisa,2024-04-16,2024,4,16,327,1,324.24
U1230,P1007,0,Rs. 65.88,30,Rs. 46.12,Cash on Delivery,2024-10-12,2024,10,12,148,1,46.12
U592,P1541,6,Rs. 185.46,10,Rs. 166.91,Easypaisa,2024-06-12,2024,6,12,270,1,166.91
U234,P568,4,Rs. 138.31,10,Rs. 124.48,UBL Omni,2024-05-04,2024,5,4,309,1,124.48
U418,P1628,4,Rs. 211.62,0,Rs. 211.62,Easypaisa,2024-07-22,2024,7,22,230,1,211.62
U1221,P1197,4,Rs. 332.48,5,Rs. 315.86,JazzCash,2024-09-17,2024,9,17,173,1,315.86
U243,P837,1,Rs. 154.62,50,Rs. 77.31,Easypaisa,2024-10-08,2024,10,8,152,1,77.31
U311,P1279,1,Rs. 123.61,15,Rs. 105.07,UBL Omni,2024-08-23,2024,8,23,198,1,105.07
U819,P869,3,Rs. 466.59,50,Rs. 233.29,Easypaisa,2024-04-19,2024,4,19,324,1,233.29
U738,P727,2,Rs. 151.55,10,Rs. 136.4,Easypaisa,2024-11-13,2024,11,13,116,1,136.4
U1511,P986,2,Rs. 152.52,0,Rs. 152.52,UBL Omni,2024-01-15,2024,1,15,419,1,152.52
U1828,P1374,5,Rs. 392.04,20,Rs. 313.63,Cash on Delivery,2024-03-08,2024,3,8,366,1,313.63
U1965,P1819,6,Rs. 205.38,10,Rs. 184.84,UBL Omni,2024-09-09,2024,9,9,181,1,184.84
U1183,P1665,4,Rs. 453.53,20,Rs. 362.82,Visa,2024-04-05,2024,4,5,338,1,362.82
U322,P137,6,Rs. 329.94,15,Rs. 280.45,Visa,2024-07-25,2024,7,25,227,1,280.45
U1724,P564,0,Rs. 33.33,10,Rs. 30.0,UBL Omni,2024-11-17,2024,11,17,112,1,30.0
U745,P1825,1,Rs. 351.26,10,Rs. 316.13,UBL Omni,2024-11-20,2024,11,20,109,1,316.13
U252,P741,2,Rs. 152.62,50,Rs. 76.31,UBL Omni,2024-05-15,2024,5,15,298,1,76.31
U61,P227,1,Rs. 172.11,25,Rs. 129.08,Easypaisa,2024-07-01,2024,7,1,251,1,129.08
U1202,P1949,2,Rs. 166.75,0,Rs. 166.75,Visa,2024-09-23,2024,9,23,167,1,166.75
U1120,P1746,1,Rs. 335.49,0,Rs. 335.49,Easypaisa,2024-09-18,2024,9,18,172,1,335.49
U1108,P1789,1,Rs. 300.81,5,Rs. 285.77,Visa,2024-06-01,2024,6,1,281,1,285.77
U1217,P388,2,Rs. 249.86,50,Rs. 124.93,Visa,2024-08-18,2024,8,18,203,1,124.93
U543,P1779,0,Rs. 373.86,30,Rs. 261.7,UBL Omni,2024-05-28,2024,5,28,285,1,261.7
U1505,P393,2,Rs. 330.76,10,Rs. 297.68,Visa,2024-11-11,2024,11,11,118,1,297.68
U589,P1586,0,Rs. 55.84,0,Rs. 55.84,Cash on Delivery,2024-03-29,2024,3,29,345,1,55.84
U441,P1098,2,Rs. 129.71,25,Rs. 97.28,Cash on Delivery,2024-05-18,2024,5,18,295,1,97.28
U795,P42,3,Rs. 120.68,15,Rs. 102.58,Cash on Delivery,2024-09-09,2024,9,9,181,1,102.58
U127,P1471,6,Rs. 77.79,10,Rs. 70.01,JazzCash,2024-01-05,2024,1,5,429,1,70.01
U890,P1423,1,Rs. 61.7,5,Rs. 58.62,JazzCash,2024-02-24,2024,2,24,379,1,58.62
U1243,P1362,5,Rs. 82.55,20,Rs. 66.04,UBL Omni,2024-09-15,2024,9,15,175,1,66.04
U817,P1630,0,Rs. 329.64,15,Rs. 280.19,UBL Omni,2024-01-01,2024,1,1,433,1,280.19
U805,P1637,6,Rs. 345.43,15,Rs. 293.62,Visa,2024-10-08,2024,10,8,152,1,293.62
U1936,P194,2,Rs. 359.51,30,Rs. 251.66,JazzCash,2024-05-12,2024,5,12,301,1,251.66
U1233,P263,1,Rs. 482.52,5,Rs. 458.39,UBL Omni,2024-05-19,2024,5,19,294,1,458.39
U1424,P624,1,Rs. 274.57,10,Rs. 247.11,Easypaisa,2024-04-09,2024,4,9,334,1,247.11
U1946,P1438,3,Rs. 317.23,30,Rs. 222.06,JazzCash,2024-06-19,2024,6,19,263,1,222.06
U210,P872,2,Rs. 298.3,25,Rs. 223.73,UBL Omni,2024-10-20,2024,10,20,140,1,223.73
U202,P1456,2,Rs. 244.73,50,Rs. 122.36,JazzCash,2024-09-02,2024,9,2,188,1,122.36
U765,P951,3,Rs. 147.71,0,Rs. 147.71,Easypaisa,2024-06-09,2024,6,9,273,1,147.71
U1339,P1178,0,Rs. 78.87,5,Rs. 74.93,Visa,2024-06-25,2024,6,25,257,1,74.93
U1093,P309,1,Rs. 183.06,30,Rs. 128.14,Cash on Delivery,2024-08-11,2024,8,11,210,1,128.14
U33,P1344,5,Rs. 307.9,15,Rs. 261.71,Visa,2024-03-29,2024,3,29,345,1,261.71
U324,P1156,6,Rs. 122.84,5,Rs. 116.7,JazzCash,2024-04-26,2024,4,26,317,1,116.7
U1465,P863,2,Rs. 58.24,50,Rs. 29.12,UBL Omni,2024-01-07,2024,1,7,427,1,29.12
U292,P369,1,Rs. 420.46,5,Rs. 399.44,Cash on Delivery,2024-02-22,2024,2,22,381,1,399.44
U1865,P1195,4,Rs. 326.94,5,Rs. 310.59,Easypaisa,2024-09-26,2024,9,26,164,1,310.59
U875,P488,2,Rs. 145.14,15,Rs. 123.37,Cash on Delivery,2024-09-01,2024,9,1,189,1,123.37
U506,P541,4,Rs. 52.98,0,Rs. 52.98,Easypaisa,2024-08-08,2024,8,8,213,1,52.98
U1082,P1656,3,Rs. 451.3,20,Rs. 361.04,Cash on Delivery,2024-06-12,2024,6,12,270,1,361.04
U191,P1244,2,Rs. 304.86,15,Rs. 259.13,Easypaisa,2024-09-14,2024,9,14,176,1,259.13
U1684,P1146,5,Rs. 436.92,20,Rs. 349.54,Cash on Delivery,2024-11-08,2024,11,8,121,1,349.54
U848,P79,3,Rs. 68.08,10,Rs. 61.27,Easypaisa,2024-09-14,2024,9,14,176,1,61.27
U1536,P1249,4,Rs. 463.6,25,Rs. 347.7,UBL Omni,2024-03-16,2024,3,16,358,1,347.7
U183,P1286,3,Rs. 180.19,30,Rs. 126.13,JazzCash,2024-08-21,2024,8,21,200,1,126.13
U1652,P751,3,Rs. 46.25,15,Rs. 39.31,Easypaisa,2024-03-17,2024,3,17,357,1,39.31
U384,P1817,2,Rs. 315.8,0,Rs. 315.8,Easypaisa,2024-11-20,2024,11,20,109,1,315.8
U1119,P620,1,Rs. 108.88,15,Rs. 92.55,Easypaisa,2024-07-13,2024,7,13,239,1,92.55
U1329,P1896,2,Rs. 43.48,25,Rs. 32.61,JazzCash,2024-08-23,2024,8,23,198,1,32.61
U1543,P576,0,Rs. 179.26,50,Rs. 89.63,Cash on Delivery,2024-10-19,2024,10,19,141,1,89.63
U443,P1749,3,Rs. 247.73,20,Rs. 198.18,Cash on Delivery,2024-10-14,2024,10,14,146,1,198.18
U275,P642,3,Rs. 224.56,50,Rs. 112.28,Cash on Delivery,2024-10-19,2024,10,19,141,1,112.28
U709,P1958,0,Rs. 394.35,15,Rs. 335.2,Easypaisa,2024-03-06,2024,3,6,368,1,335.2
U457,P434,3,Rs. 243.69,50,Rs. 121.84,UBL Omni,2024-01-05,2024,1,5,429,1,121.84
U1398,P623,3,Rs. 394.31,20,Rs. 315.45,UBL Omni,2024-05-30,2024,5,30,283,1,315.45
U633,P1670,0,Rs. 473.99,30,Rs. 331.79,UBL Omni,2024-05-26,2024,5,26,287,1,331.79
U989,P295,4,Rs. 342.44,20,Rs. 273.95,Easypaisa,2024-10-23,2024,10,23,137,1,273.95
U1558,P731,0,Rs. 424.75,20,Rs. 339.8,Easypaisa,2024-02-04,2024,2,4,399,1,339.8
U1289,P506,0,Rs. 421.16,30,Rs. 294.81,Easypaisa,2024-01-28,2024,1,28,406,1,294.81
U1351,P1673,3,Rs. 109.99,15,Rs. 93.49,Cash on Delivery,2024-06-18,2024,6,18,264,1,93.49
U238,P1483,2,Rs. 61.37,5,Rs. 58.3,UBL Omni,2024-04-07,2024,4,7,336,1,58.3
U473,P290,5,Rs. 208.52,15,Rs. 177.24,JazzCash,2024-03-12,2024,3,12,362,1,177.24
U280,P1270,0,Rs. 344.08,30,Rs. 240.86,Visa,2024-04-17,2024,4,17,326,1,240.86
U1735,P1929,1,Rs. 268.42,5,Rs. 255.0,UBL Omni,2024-03-10,2024,3,10,364,1,255.0
U298,P265,3,Rs. 465.45,15,Rs. 395.63,Easypaisa,2024-10-03,2024,10,3,157,1,395.63
U909,P898,3,Rs. 450.48,5,Rs. 427.96,Visa,2024-11-07,2024,11,7,122,1,427.96
U1606,P175,6,Rs. 426.75,0,Rs. 426.75,Easypaisa,2024-08-17,2024,8,17,204,1,426.75
U727,P1013,0,Rs. 221.1,5,Rs. 210.04,Visa,2024-01-30,2024,1,30,404,1,210.04
U1195,P273,4,Rs. 327.6,30,Rs. 229.32,UBL Omni,2024-10-02,2024,10,2,158,1,229.32
U1776,P1863,1,Rs. 403.62,50,Rs. 201.81,JazzCash,2024-08-19,2024,8,19,202,1,201.81
U1565,P1739,5,Rs. 309.92,30,Rs. 216.94,Easypaisa,2024-08-22,2024,8,22,199,1,216.94
U1399,P1029,0,Rs. 214.8,25,Rs. 161.1,Easypaisa,2024-06-24,2024,6,24,258,1,161.1
U50,P859,3,Rs. 15.67,5,Rs. 14.89,Easypaisa,2024-01-10,2024,1,10,424,1,14.89
U951,P548,1,Rs. 283.16,30,Rs. 198.21,JazzCash,2024-04-26,2024,4,26,317,1,198.21
U1470,P1308,6,Rs. 16.7,50,Rs. 8.35,Cash on Delivery,2024-03-10,2024,3,10,364,1,8.35
U730,P1994,2,Rs. 186.72,50,Rs. 93.36,UBL Omni,2024-07-31,2024,7,31,221,1,93.36
U1367,P85,6,Rs. 250.53,10,Rs. 225.48,Easypaisa,2024-11-21,2024,11,21,108,1,225.48
U459,P1019,3,Rs. 28.61,10,Rs. 25.75,Visa,2024-04-17,2024,4,17,326,1,25.75
U718,P1490,6,Rs. 73.18,50,Rs. 36.59,Visa,2024-08-05,2024,8,5,216,1,36.59
